PC1,PC2,PC3,PC4,PC5,orig_Max BOD,orig_Min Temperature,orig_Min BOD,orig_Max Temperature,orig_Max Fecal Coliform,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Max Nitrate N + Nitrite N,orig_Max Total Coliform,orig_Min pH,orig_Temperature_Range,orig_Min Fecal Coliform,STN_Code,Water_Body_Type
-2.5706337134582125,-0.26871500979976715,0.8693047265385473,-2.200273080717849,-0.05571053328024474,2.25,10.0,1.4,24.8,356.0,5.0,0.51,2.61,1500.0,7.2,15.700000000000001,45.0,3264.0,LAKE
-2.4964460520393197,-0.1417163958061263,2.303256857524676,-1.4782107339150798,-0.08432916625299777,6.3,10.0,1.8,29.5,356.0,4.5,0.51,2.61,1500.0,7.2,20.7,45.0,3265.0,LAKE
-2.770116668990672,-0.3547671638219164,0.7365277995625554,-2.394256521572251,0.12271940939089185,2.6,10.0,1.2,23.8,356.0,5.8,0.51,2.61,1500.0,7.3,16.200000000000003,45.0,3266.0,LAKE
-2.5481029873118657,-0.05755171432623366,1.9901987624194175,-2.2899808101862824,0.0418891715103831,3.5,10.0,1.6,25.0,356.0,3.0,0.51,2.61,1500.0,7.3,23.0,45.0,4040.0,LAKE
-0.7825762481474801,0.6867993725784721,0.9528113010463258,-3.021457346488181,0.5162104836296412,20.0,10.0,4.1,21.0,356.0,0.6,0.51,2.61,1500.0,7.1,15.4,45.0,4041.0,LAKE
-0.6828021706379417,0.7602108672905269,1.208384874013703,-2.8747003407836194,0.5809126011752258,21.0,10.0,4.5,22.0,356.0,0.5,0.51,2.61,1500.0,7.1,15.9,45.0,4042.0,LAKE
-2.7138430547541206,-0.30075866088837666,-0.47456745251261734,-3.3023609592331837,0.7018566144984699,2.7,10.0,1.5,18.5,356.0,6.3,0.51,2.61,1500.0,7.5,12.7,45.0,4043.0,LAKE
-2.262356159745334,-0.07636778085966447,0.4279328280621322,-3.0593148559495287,0.0024537550001161885,3.9,10.0,1.4,20.0,356.0,3.0,0.51,2.61,1500.0,7.2,16.6,45.0,4044.0,LAKE
-1.5077341744954964,0.3565559755984526,0.5786615603432966,-3.061990896963032,0.07439786826111056,6.3,10.0,2.75,20.1,356.0,0.6,0.51,2.61,1500.0,7.1,15.600000000000001,45.0,4045.0,LAKE
-1.7906608738877183,0.17760865522599312,0.563303825539491,-3.03533308327326,0.005967134009080376,5.2,10.0,2.4,20.3,356.0,1.7,0.51,2.61,1500.0,7.1,16.1,45.0,4046.0,LAKE
-1.5470197621547221,0.20173181119946088,1.1033589121437206,-2.8160047114094677,-0.4649868756156126,6.6,10.0,3.0,22.0,356.0,1.3,0.51,2.61,1500.0,6.8,18.0,45.0,4047.0,LAKE
-2.5764563182583897,-0.156644050250461,3.0897567520028812,-0.9016759008986468,-0.3402861591757789,3.75,10.0,2.1,33.0,356.0,4.4,0.51,2.61,1500.0,7.1,23.0,45.0,4048.0,LAKE
-2.168719151764253,-0.10937705634710401,0.2817679581314015,-2.670181998263521,-0.0945420462383208,3.0,10.0,1.8,22.0,356.0,3.8,0.51,2.61,1500.0,7.1,13.5,45.0,4049.0,LAKE
-2.5494875365664975,-0.14414169687812575,1.590751269171599,-1.8212987123643938,0.01679614192308761,3.5,10.0,1.25,27.0,356.0,4.0,0.51,2.61,1500.0,7.3,18.2,45.0,4050.0,LAKE
-3.0470291382202834,-0.45996899757855847,3.1963881875398106,0.25451260462170455,-0.3459805056476357,2.0,13.0,1.3,37.0,356.0,7.2,0.51,2.61,1500.0,7.2,23.0,45.0,2394.0,LAKE
-2.791101558675603,-0.4226628371978397,0.7082860543720376,-0.49483024588661484,0.0849380576239096,0.9,15.5,0.4,29.5,356.0,7.2,0.51,2.61,1500.0,7.4,14.0,45.0,2398.0,LAKE
-2.711985398633353,-0.3168320804333574,3.027765267433745,0.8916574543015171,-0.3410392461242413,3.2,16.0,1.3,38.0,356.0,6.7,0.51,2.61,1500.0,7.2,22.0,45.0,2402.0,LAKE
-2.625616025965124,-0.05470998718377155,2.912402174989023,1.0259749119977217,0.5705702854922647,2.8,17.0,2.2,38.0,356.0,6.8,0.51,2.61,1500.0,7.6,21.0,45.0,2393.0,POND
-1.1267565230285264,0.5657445829380857,2.436763896407834,-0.29486875396645296,0.6773581036804687,15.2,15.0,5.2,33.0,356.0,4.2,0.51,2.61,1500.0,7.2,18.0,45.0,4740.0,POND
-0.5472298509463833,0.8952766980366779,2.266016118168648,-0.3186698550335392,1.0893834431233094,17.2,16.0,7.05,32.5,356.0,3.8,0.51,2.61,1500.0,7.2,16.5,45.0,4741.0,POND
3.9468097749063653,-0.8901344862144974,0.8017982575950013,-0.473896227448944,-0.31090889495857416,35.8,23.0,3.0,29.0,10678.0,1.0,0.63,14.855000000000002,31301.25,6.7,6.0,630.0,1388.0,LAKE
0.9958763301019882,1.3535346682324922,-0.06631956747713692,0.14983958858204113,0.7640699427642702,10.0,24.0,3.0,29.0,940.0,1.0,1.24,11.2,5800.0,7.6,5.0,410.0,1446.0,LAKE
2.5402018070878096,1.1874361702088778,1.3854250328288078,-0.49726200178837165,0.6577333628646405,24.0,22.0,4.0,31.0,4600.0,1.2,2.3000000000000003,12.2,9400.0,7.4,9.0,766.0,3582.0,LAKE
0.1194110549373319,-0.8624527113045534,0.759032124086556,0.0316082002413221,0.9304690028898481,10.4,20.0,3.0,30.0,2100.0,3.1,0.34,3.4,6300.0,7.3,10.0,766.0,3583.0,LAKE
2.8238203306650242,0.13902133541687425,1.5362120759004259,-1.2400029555631265,1.5373949569180732,23.8,20.0,7.05,30.0,8200.0,4.4,2.3000000000000003,8.3,21000.0,7.4,10.0,766.0,3584.0,LAKE
3.3119185363398587,0.9417299069598867,2.0781309764614444,-0.9355236258278772,1.272048337808061,28.0,20.0,7.05,31.0,6800.0,0.0,2.3000000000000003,8.1,15000.0,7.3,11.0,766.0,3585.0,LAKE
3.1287817812338847,-1.1943725562424823,1.7375516798130142,-0.8606452714954782,-0.0855812402335919,35.8,20.0,3.8,31.0,9300.0,4.4,1.5,9.6,31301.25,6.7,11.0,766.0,3586.0,LAKE
-0.5736332007092944,-0.34643563998501337,3.001162947484075,-2.308834982914485,0.34640644926433317,9.0,10.0,3.0,29.0,2100.0,4.0,1.28,8.7,6300.0,7.3,21.8,766.0,3587.0,LAKE
3.7661195875114037,-1.2524290352744079,-0.3148207181619506,-0.08064980581587461,-0.4740109280248489,10.0,26.0,4.0,28.0,10678.0,0.6,0.45,14.855000000000002,31301.25,6.6,2.0,766.0,3591.0,LAKE
3.2361053484090876,-1.5758326700265182,0.48707781243149045,-0.11206607101096777,-0.9980585066448575,18.0,24.0,3.0,30.0,10678.0,3.0,0.47,14.855000000000002,31301.25,6.4,6.0,700.0,3592.0,LAKE
3.7871676817856605,-0.9788929685990142,0.37799816333544556,-0.30724513763648625,-1.3087062402335878,32.0,24.0,3.0,29.0,10678.0,2.0,0.6,14.855000000000002,31301.25,6.2,5.0,480.0,3593.0,LAKE
4.5036475212189035,-0.3813030458069853,2.6037152786495437,-0.8433064798922643,0.4984096440148941,35.8,20.0,7.0,32.0,10678.0,0.5,1.0,14.855000000000002,31301.25,6.8,12.0,766.0,3601.0,LAKE
4.673801647097935,-0.5736691358629007,0.9131754644893479,0.1943423508958216,0.076402168374967,35.8,26.0,5.0,31.0,10678.0,0.6,0.7,14.855000000000002,31301.25,6.7,5.0,700.0,3602.0,LAKE
3.341653677686443,-0.7278114046340279,1.968668665917109,-0.05762361020166924,-0.38533972163185665,32.0,22.0,4.0,33.0,10678.0,2.5,0.7,14.855000000000002,31301.25,6.7,11.0,460.0,3608.0,LAKE
4.246600415483098,-0.18142965816123605,1.7391284240497988,-0.2987916617430632,0.04796158653012799,34.0,23.0,7.0,32.0,10678.0,2.1,0.9,14.855000000000002,31301.25,6.6,9.0,470.0,3610.0,LAKE
4.13727323776927,-1.265247285224116,0.1398366803079021,0.1435759519220673,0.47503664398373524,35.8,26.0,4.0,29.0,10678.0,0.6,0.9,6.46,31301.25,6.8,3.0,766.0,3611.0,LAKE
4.184618785850836,-1.0965961240286546,0.1980901505323646,0.03614286801320709,0.6153767416575939,29.0,26.0,5.0,29.0,10678.0,1.5,0.38,13.0,31301.25,6.9,3.0,766.0,3612.0,LAKE
2.653633604958024,-2.104785717690082,-0.453941559296055,0.3131615445972794,0.12019251363250696,12.0,26.0,4.0,29.0,10678.0,3.8,0.52,5.6,31301.25,6.7,3.0,700.0,3614.0,LAKE
4.1988564687768966,-0.44270295149590616,-0.026281447691280473,0.2849581332590665,0.2969247172157187,25.0,28.0,5.0,30.0,10678.0,2.2,1.23,13.21,31301.25,6.9,2.0,630.0,3615.0,LAKE
1.8607230024603785,-1.2164755125194895,-1.3531480372134255,0.152391633759271,1.4675666011108845,3.0,28.0,3.0,28.0,8400.0,6.2,2.3000000000000003,2.74,31301.25,7.7,0.0,766.0,3616.0,LAKE
3.3505843887331865,-1.051678681574925,-0.1777733053095942,0.19094431841651952,0.03708874123211116,27.0,26.0,4.0,29.0,10678.0,1.7,1.12,5.0,31301.25,6.7,3.0,460.0,3617.0,LAKE
3.6283520905893814,-1.0931739838027912,-0.04210431636704023,0.15985824996825126,0.7913455616026773,32.0,26.0,6.0,29.0,10678.0,2.8,0.6,6.0,31301.25,6.8,3.0,480.0,3618.0,LAKE
4.400597034913924,-0.44991772193002183,0.5415680637330033,-0.08836770372600372,0.6197634778373977,31.0,26.0,5.0,30.0,10678.0,1.0,1.67,10.0,31301.25,7.0,4.0,766.0,3620.0,LAKE
4.638097479606815,0.12709857800267335,0.3765302801255831,0.04424128628874902,0.48663098968013346,31.0,27.0,7.05,30.0,10678.0,1.3,1.2,13.0,31301.25,6.8,3.0,460.0,3621.0,LAKE
2.5008739061102125,-2.5310009978469337,0.23323289235973058,0.2720578535786659,-0.37418270000638,15.0,24.0,3.0,30.0,10678.0,3.2,0.18,6.0,31301.25,6.5,6.0,766.0,3624.0,LAKE
2.500209069010513,-2.473747168441519,-0.37693373336049973,0.2585983513206555,-0.9012755762643513,16.0,25.0,3.0,29.0,10678.0,4.0,0.31,5.0,31301.25,6.2,4.0,630.0,3625.0,LAKE
4.226070658711291,-1.3628070904626592,1.8923295912666374,1.427974042468065,0.16231062400998353,33.0,27.0,6.0,36.0,10678.0,0.5,0.51,6.5,31301.25,6.5,9.0,766.0,3627.0,LAKE
3.4134911069776344,-1.345592081046364,1.5265462713545088,1.0218026783155874,-0.24948875102925455,35.8,25.0,4.0,34.0,10678.0,0.5,0.44,5.0,31301.25,6.5,9.0,460.0,3628.0,LAKE
3.9764522361804957,-0.5836260694284068,2.5299339352721923,-0.29266362474276125,1.0854460248188271,35.8,22.0,7.05,34.0,10678.0,4.4,1.1,14.855000000000002,31301.25,7.1,12.0,766.0,3644.0,LAKE
3.2072933392536496,-1.1784378795740198,2.4499246848600897,0.3126093690554047,0.4017986304765488,35.8,22.0,7.05,35.0,10678.0,4.4,0.51,8.0,31301.25,6.6,13.0,460.0,3645.0,LAKE
2.0324740755827113,-1.123941453975973,2.083869800494388,0.8260129887880874,1.7151650951775006,19.0,23.0,4.0,35.0,10678.0,2.5,0.51,8.0,31301.25,7.8,12.0,470.0,3646.0,LAKE
1.55779841018777,-3.0642599225996903,0.317586384074539,-0.2663962167579307,-0.6263541350109421,7.0,21.0,2.0,29.0,10678.0,4.4,0.02,5.9,31301.25,6.5,8.0,766.0,3649.0,LAKE
3.0872533230678143,-1.417355230666948,1.5505962475883899,0.12865079506929364,0.04591934874212891,26.0,22.0,6.0,32.0,10678.0,1.4,0.27,5.9,31301.25,6.5,10.0,460.0,3654.0,LAKE
0.6440750257870619,1.2719344719052894,0.8524119184120575,1.0380324600007924,1.2053399872607427,23.1,24.0,1.1,32.0,1800.0,0.3,0.0,14.855000000000002,3200.0,8.0,8.0,220.0,3679.0,LAKE
-0.9337067337209884,-0.007238533083485747,1.0885795610421307,0.9205586564157011,-0.2659338311674536,2.5,22.0,1.1,34.0,1800.0,6.4,0.0,14.855000000000002,3200.0,7.3,12.0,280.0,3680.0,LAKE
-0.8293215704318009,0.0075595207075769,-1.5263775373567907,-0.01117705993205118,0.13940286191312948,5.3,23.0,3.6,26.0,900.0,6.2,0.49,1.43,1800.0,6.9,3.0,70.0,3685.0,LAKE
4.514284947094695,-0.3899386391662073,2.275285182466764,-0.4414154830717291,-0.7002454616350751,35.8,22.0,5.0,33.0,10678.0,0.5,1.9,12.0,31301.25,6.4,11.0,766.0,4094.0,LAKE
4.481064204571147,-0.7159834482748001,2.4229847514405893,-0.1606882260239286,0.6418261334078094,35.8,22.0,7.0,33.0,10678.0,0.6,0.36,14.855000000000002,31301.25,6.8,11.0,766.0,4095.0,LAKE
2.157415124150369,-1.709185365643653,1.202952590471566,0.3283000780091595,-0.5056394057049115,30.0,22.0,3.0,32.0,10678.0,3.0,0.38,4.0,31301.25,6.5,10.0,260.0,4096.0,LAKE
4.390042697058894,-0.7327995890068133,2.1048176421854,-0.34581711754975997,-2.2632324664329326,35.8,22.0,3.0,33.0,10678.0,0.6,1.58,14.855000000000002,31301.25,5.800000000000001,11.0,700.0,4097.0,LAKE
2.2225371187731366,-0.978450503067428,-0.6152527028656952,-0.4755814387372903,-2.574147963467522,6.0,24.0,3.0,28.0,10678.0,5.2,1.0,13.99,31301.25,5.800000000000001,4.0,70.0,4504.0,LAKE
3.7356784887626384,-1.0264443564425259,-0.18451697807258427,-0.453076415290335,-0.4641897004083034,35.8,25.0,3.0,28.0,10678.0,3.0,1.94,5.6,31301.25,6.5,3.0,630.0,4505.0,LAKE
2.2059337014678673,-1.0378551400302845,1.9101758377100166,0.8212652084655018,-0.4622484835282925,11.0,24.0,4.0,36.0,10678.0,4.0,1.2,10.0,31301.25,6.8,12.0,410.0,4507.0,LAKE
4.51746981657004,0.04031469487680954,2.0810218756611016,-0.38246013354841907,-0.3795185096824084,28.0,23.0,6.0,33.0,10678.0,0.6,2.0,14.0,31301.25,6.6,10.0,700.0,4508.0,LAKE
2.3093279032785365,-1.934247452277186,1.718637909597179,-0.2286475117703375,-0.6095404880883767,9.0,20.0,3.0,32.0,10678.0,0.5,1.22,4.0,31301.25,6.6,12.0,766.0,4509.0,LAKE
4.309396421770821,-0.7506477940126937,2.3262610252992393,0.44634406533368826,-0.3223122269138208,35.8,24.0,5.0,35.0,10678.0,0.2,1.6,8.0,31301.25,6.5,11.0,766.0,4510.0,LAKE
1.8351202151690955,-1.2693606780710687,1.5393639232287517,0.3274507186258919,-0.12336151451926039,8.0,22.7,3.0,33.8,10678.0,4.8,0.72,14.0,31301.25,7.1,11.099999999999998,460.0,4533.0,LAKE
1.2347368822378288,-1.424228065225503,0.6537008375818668,0.2893669009341238,0.6912658232945359,6.0,23.4,1.0,31.6,10678.0,4.9,0.8,12.0,31301.25,7.7,8.200000000000003,460.0,4534.0,LAKE
3.4704964768539828,-0.8677362793921636,1.759716990466447,-0.09525381715908787,-0.5982440951123791,27.0,22.3,3.0,32.4,10678.0,1.0,1.0,14.0,31301.25,6.7,10.099999999999998,630.0,4535.0,LAKE
3.735695996140677,-1.6297037422019345,1.6525512588081344,0.6413533674808675,-0.6922568455383706,34.0,24.3,3.0,33.6,10678.0,1.0,0.5,10.0,31301.25,6.4,9.3,766.0,4536.0,LAKE
2.6834931379833216,-2.3029315807476864,1.5141219538226767,0.6287203887639599,0.5554251119457481,35.8,23.4,3.0,33.4,10678.0,4.4,0.32,5.2,31301.25,6.9,10.0,766.0,4537.0,LAKE
4.794104258337729,0.24868214656132673,1.5684850925230698,-0.6431692530052697,-0.5964416594671478,35.8,23.0,7.05,31.0,10678.0,0.9,1.5,14.855000000000002,31301.25,6.3,8.0,460.0,4538.0,LAKE
4.323126692413979,-0.44406282369053923,1.6651504839550006,-0.4548500334839929,-0.2987070660394169,35.8,22.0,7.05,31.0,10678.0,0.5,0.8,11.0,31301.25,6.3,9.0,460.0,4539.0,LAKE
4.492222918507243,-0.1464992499000317,1.7033685570089054,-0.8577753857832269,-1.060177055241971,35.8,22.0,3.0,31.0,10678.0,0.5,2.3000000000000003,14.855000000000002,31301.25,6.5,9.0,766.0,4540.0,LAKE
0.7040744851128662,0.29261882178447424,-1.5394187372296813,0.4296091898704956,1.5528669954080563,3.0,28.0,3.0,28.0,1400.0,5.7,2.3000000000000003,2.88,9200.0,7.8,0.0,766.0,4543.0,LAKE
2.877730741909025,-0.9437429615826385,-0.882760997950716,0.32506881127555753,2.722648715588316,8.4,28.0,7.05,28.0,8400.0,2.8,1.31,1.31,31301.25,7.8,0.0,766.0,4545.0,LAKE
2.4136112503396174,-0.8034737986627252,-1.0989699084728106,0.3044551194153655,2.1527754820059917,7.3,28.0,7.05,28.0,4600.0,4.5,1.4,1.4,31301.25,7.5,0.0,766.0,4546.0,LAKE
3.181495738486437,-0.39919790142157385,-0.8129555825586067,0.04691338757127796,2.5098414399123192,18.0,28.0,7.05,28.0,7000.0,4.0,2.0,2.0,31301.25,7.7,0.0,766.0,4547.0,LAKE
-1.9508753244735457,-0.31576135132997,0.2055429842301123,1.0724485841663627,0.8512384478094848,6.0,22.0,2.1,32.0,540.0,6.8,0.0,1.13,1700.0,7.5,10.0,36.0,3559.0,TANK
2.5830406180331082,-2.0085715429195794,0.4424344518093168,0.6791368086870894,4.122384877687713,35.8,26.0,7.05,31.0,10678.0,6.8,0.13,0.33,31301.25,8.2,5.0,766.0,3560.0,TANK
0.9092163289315945,-1.0625032195095017,0.8808346699533546,0.2501181012635373,-0.6818365288903165,8.0,22.0,2.3,32.0,8400.0,5.6,0.0,14.855000000000002,31301.25,6.9,10.0,46.0,3561.0,TANK
-0.9338459893485966,-0.002487705605551254,-1.607974872743202,1.6507588035297003,-0.19464071134387015,3.0,28.0,3.0,30.0,22.0,6.2,0.1,1.32,40.0,6.8,2.0,11.0,3565.0,TANK
-0.2715962359442759,-0.9112000836060052,0.8705373800324988,-0.14731684476318133,1.0949647536518576,8.6,19.0,3.0,30.0,1400.0,4.0,0.49,2.46,7000.0,7.4,11.0,766.0,3588.0,TANK
4.368916246411052,-0.2717357232655103,0.041474296821836565,0.4233005167768093,0.26718094220076766,35.0,28.0,5.0,30.0,10678.0,1.2,1.07,11.0,31301.25,6.8,2.0,460.0,3589.0,TANK
2.6830066574042655,-1.2946139190026982,-0.07505007241110938,0.20760393213901762,-0.10960236373199149,7.0,26.0,3.0,30.0,10678.0,4.0,0.72,14.855000000000002,31301.25,7.0,4.0,630.0,3590.0,TANK
3.2121069381379566,-1.303181866998363,-0.08626751223298025,0.29117302957782804,0.346190656634047,17.0,26.0,3.0,29.0,10678.0,1.5,0.0,14.855000000000002,31301.25,7.1,3.0,630.0,3594.0,TANK
4.386178767569502,-0.7945850492090014,0.8219876940006231,-0.787589147267879,-0.9536639971413305,32.0,23.0,4.0,29.0,10678.0,1.5,1.3,14.855000000000002,31301.25,6.3,6.0,766.0,3595.0,TANK
1.7685712806976575,-3.0938798882260894,0.9883885010729496,0.39501723186299603,-0.4701066796344048,13.0,22.0,3.0,32.0,10678.0,4.2,0.13,2.0,31301.25,6.4,10.0,766.0,3597.0,TANK
3.5112841398397006,-1.4870494253677518,1.729496867297641,0.0017293064350310987,-0.9779538982103428,35.8,22.0,0.6,32.0,10678.0,0.5,0.5,14.855000000000002,31301.25,6.6,10.0,766.0,3598.0,TANK
4.053583042665134,-1.0417147038384698,1.8905722603532733,-0.2372262888109509,-0.7552740367785031,35.8,22.0,3.0,32.0,10678.0,0.5,0.8,14.855000000000002,31301.25,6.5,10.0,766.0,3599.0,TANK
4.697982515580045,0.34258121042788764,2.596161409012504,-1.1333501434714188,-0.16441214843827098,35.8,20.0,7.0,32.0,10678.0,0.5,2.0,14.855000000000002,31301.25,6.6,12.0,630.0,3600.0,TANK
4.037620432671268,-0.9547848377254291,1.259708886653186,-1.0317500075097434,-0.30546333497868583,35.8,21.0,4.0,29.0,10678.0,2.1,1.0,14.855000000000002,31301.25,6.6,8.0,766.0,3603.0,TANK
2.9175980399276353,-0.5575122345484599,0.04849366715538313,0.12105048922175699,0.8162400539181164,19.0,26.0,4.0,30.0,10678.0,2.7,2.0,5.0,31301.25,7.3,4.0,480.0,3604.0,TANK
2.9039981647014925,-0.7044244898584621,1.419815657926217,-0.4473776536578907,-0.8641054277572999,14.0,22.0,5.0,32.0,10678.0,4.3,1.3,14.855000000000002,31301.25,6.5,10.0,460.0,3605.0,TANK
3.36630556575291,-0.8833724024848237,1.687862311664877,0.05978456000937852,-1.0614647571785216,35.8,22.0,2.0,32.0,10678.0,0.3,0.3,14.855000000000002,31301.25,6.5,10.0,380.0,3606.0,TANK
3.5214456210690415,-1.0256160685504252,0.10342975467960369,-0.33338857284004225,0.10499663298086853,15.0,25.0,4.8,29.0,10678.0,2.5,1.6,9.0,31301.25,6.8,4.0,766.0,3607.0,TANK
0.6592861494707136,-0.42626415819763286,-1.1476370321098672,-0.5526249554885714,-0.2876727903604456,7.0,23.0,3.0,26.0,1400.0,5.1,1.6,2.94,9200.0,6.7,3.0,700.0,3623.0,TANK
2.5348784627718897,-1.8354449977908285,1.9845896199327113,1.0366186435134892,-0.8550853828097894,17.0,24.0,3.0,36.0,10678.0,3.0,0.48,10.0,31301.25,6.5,12.0,630.0,3626.0,TANK
3.1539384595248783,-1.4202381649010984,1.828587608686009,1.2073739691013512,0.47039634493426336,35.8,25.0,3.0,35.0,10678.0,0.6,0.56,5.0,31301.25,7.0,10.0,580.0,3629.0,TANK
3.805340780789154,-1.854199897401668,1.976588521528483,1.1783080816703118,0.5948808277474712,35.0,25.0,6.0,35.0,10678.0,0.5,0.0,4.0,31301.25,6.6,10.0,766.0,3630.0,TANK
3.5795924180642373,-2.1528137335530126,0.012800351449017205,-0.08859209738352761,-0.6436285859151262,35.8,24.0,3.0,28.0,10678.0,1.8,0.04,7.0,31301.25,6.2,4.0,700.0,3632.0,TANK
1.9909209047981606,-2.77031953370975,1.4467806973917392,1.0532186994542028,-0.5144667512323551,10.0,23.7,3.0,34.6,10678.0,3.2,0.1,4.56,31301.25,6.5,10.900000000000002,766.0,3634.0,TANK
4.122096907113067,-0.865864182605417,1.7355760948572587,-0.5665337512747233,0.037006888755694335,35.8,21.4,4.0,30.6,10678.0,0.3,0.7,14.855000000000002,31301.25,6.8,9.200000000000003,766.0,3635.0,TANK
3.5493445855122085,-1.4672145466905937,-0.10929101295574564,-0.17385920159724125,0.903982929546478,18.0,25.0,6.0,28.0,10678.0,1.6,0.7,6.0,31301.25,6.9,3.0,766.0,3637.0,TANK
3.154760151040352,-1.529284569711126,-0.027519028043150373,-0.1920592964702734,-0.4467058636246046,15.0,25.0,3.0,29.0,10678.0,4.0,0.72,14.855000000000002,31301.25,6.7,4.0,766.0,3638.0,TANK
3.860962536153254,-1.2886840802531876,2.1885874014498348,0.017346115511619065,-0.8676984128163334,35.8,22.3,4.0,33.8,10678.0,2.6,0.9,13.0,31301.25,6.3,11.499999999999996,766.0,3640.0,TANK
2.6065542899556093,-1.9274753378103657,1.746110028153535,0.5296492275862236,-0.40909592155794455,27.0,22.8,3.0,34.0,10678.0,3.8,0.4,9.0,31301.25,6.6,11.2,630.0,3641.0,TANK
2.0853794163061323,-2.299634889885425,-0.7771546969660813,-0.41014609313849004,0.0879305094545201,7.0,24.0,3.0,27.0,10678.0,4.8,1.2,3.0,31301.25,6.8,3.0,766.0,3642.0,TANK
3.6739855668654138,-0.8609000311124573,-0.7585716455523551,-0.62328819987607,-0.9243019183400614,13.0,26.0,3.0,27.0,10678.0,2.3,2.3000000000000003,9.5,31301.25,6.5,1.0,766.0,3643.0,TANK
1.7394929311956213,-2.8292796676721594,0.14423989449975988,-0.11225381403058493,-0.30590623437334447,14.0,22.0,3.0,29.0,10678.0,5.0,0.02,4.16,31301.25,6.5,7.0,630.0,3648.0,TANK
3.420618169497732,-1.3360212448109414,0.8588870376258478,-0.26660985069774584,-0.7242701531623832,16.0,23.0,3.0,30.0,10678.0,0.8,0.61,14.855000000000002,31301.25,6.6,7.0,766.0,3650.0,TANK
3.498270275274786,-1.2588991817772792,1.0750571593138467,-0.5095216336762078,-1.1620845839046847,15.96,22.0,3.0,30.0,10678.0,0.5,0.85,14.855000000000002,31301.25,6.4,8.0,766.0,3651.0,TANK
0.6157653473510277,-2.645900596358311,2.254666421058513,0.4589042582997124,-0.5873695768930357,10.0,19.0,2.0,35.0,10678.0,4.9,0.1,4.48,31301.25,6.7,16.0,410.0,3653.0,TANK
-0.7254818633763742,-0.68697553180733,-1.6111306117641306,1.0360144460940983,0.20714007356667422,3.0,26.0,2.0,28.0,460.0,5.0,0.1,0.2,4000.0,7.0,2.0,320.0,3656.0,TANK
0.7441580116658305,0.6977772064962368,-0.33938204029935876,0.502562231105083,2.4326917423526835,34.0,24.0,4.0,28.0,700.0,1.9,0.3,1.2,6300.0,7.9,4.0,240.0,3657.0,TANK
-0.9360163958286886,-0.19019449083811407,-1.5389645806112011,0.3633780546949811,2.216085115084955,3.0,24.0,3.0,26.0,610.0,4.6,0.2,0.2,4000.0,8.0,2.0,320.0,3658.0,TANK
1.5851291337746225,-1.6834491269985246,-0.40437152357899503,0.29007152505210626,1.1576466672530994,7.0,24.0,4.0,28.0,3300.0,1.2,0.2,0.8,31301.25,7.2,4.0,766.0,3659.0,TANK
-0.5092828285620594,-1.0977432136167078,-1.3187859086125355,0.7964054066964537,0.4242285347661762,3.0,25.0,2.0,28.0,1400.0,5.0,0.1,0.3,11000.0,7.1,3.0,390.0,3660.0,TANK
-0.7447128629775235,0.15699645492682207,-1.0884495398201144,0.776607554697117,2.7376351511032535,8.0,25.0,4.0,28.0,630.0,5.0,0.2,0.5,5400.0,8.2,3.0,220.0,3661.0,TANK
-1.4018243480450956,-0.08789601203260633,-1.7955942451743203,0.17438422876417786,1.3844486518367525,3.0,23.0,2.0,25.0,340.0,4.6,0.1,0.2,2200.0,7.7,2.0,93.0,3662.0,TANK
-1.3080634160524078,-0.16105362413029636,-1.7267794990163268,0.48046027217446113,1.384073204287003,3.0,24.0,2.0,26.0,450.0,4.8,0.1,0.2,3500.0,7.7,2.0,110.0,3663.0,TANK
-1.029831279807934,-0.2751290314697634,-1.896338124871484,0.3062454147177715,1.6557996704649636,3.0,24.0,2.0,25.0,680.0,4.1,0.1,0.2,4000.0,7.8,1.0,240.0,3664.0,TANK
-1.2187255184738606,-0.059753552819400355,-1.6743683115424464,0.4530110874863845,1.5357601849903193,3.0,24.0,2.0,26.0,470.0,4.4,0.2,0.3,4300.0,7.8,2.0,120.0,3665.0,TANK
-1.3523091714564353,-0.16902718406302084,-1.1380355144761476,0.8104058402617396,1.5311621829311084,3.0,24.0,2.0,28.0,260.0,4.5,0.1,0.1,3200.0,7.8,4.0,170.0,3666.0,TANK
-1.3709452211186908,-0.12303785261372423,-1.4131420561224368,0.6457920711531917,1.7246502421647587,3.0,24.0,2.0,27.0,450.0,4.7,0.1,0.3,3500.0,7.9,3.0,140.0,3667.0,TANK
-1.461815928862878,-0.3315549094172322,-1.1990608280246502,0.7639124486669142,1.5491513027924533,3.0,24.0,2.0,28.0,460.0,5.7,0.1,0.4,4300.0,7.8,4.0,170.0,3668.0,TANK
-1.1912262039856154,-0.26791633964073835,-1.4268772772515463,0.9366893448253992,0.7931788842335699,3.0,25.0,2.0,28.0,330.0,5.0,0.1,0.3,4300.0,7.4,3.0,110.0,3669.0,TANK
-1.3063205698183822,-0.06990196686649637,-1.3775701786398213,0.9911486789392063,1.3272563927718908,2.2,25.0,2.0,28.0,320.0,4.4,0.1,0.1,1700.0,7.7,3.0,130.0,3670.0,TANK
