PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob,Cluster_3_Prob,Cluster_4_Prob,Cluster_5_Prob,Cluster_6_Prob,Cluster_7_Prob,Cluster_8_Prob,Cluster_9_Prob,Cluster_10_Prob,Cluster_11_Prob,Cluster_12_Prob,Cluster_13_Prob
-1.2219232130926552,-0.9639803061812636,0.2994144676416815,-0.4255509949127538,-0.1600106330726925,0.5557844051681864,93.0,19.0,4.5,29.0,390.0,10.0,23.0,150.0,2.2,3.6,1.26,7.3,5.36,1414.0,LAKE,11,7.87236784724078e-05,0.006630727736835964,0.0,3.936345316518807e-35,0.00025315435839206484,0.0009788478978602524,5.004828169068706e-11,2.8276119381777332e-30,0.005143544354167746,5.723961231204838e-07,0.00011059074096373823,0.9868038387871368,0.0,6.326172441309832e-41
-2.0441381910050738,-0.968783193368546,-0.2065586080618044,-0.9230394538100992,1.6863905585010586,1.099851394529954,150.0,17.0,2.6,26.0,790.0,9.0,23.0,240.0,1.5,5.2,1.12,8.2,3.53,2938.0,LAKE,11,9.932356396739843e-14,0.144902715259535,7.48860671600471e-244,7.316886223692332e-30,0.0019355025345050743,6.371975596480953e-08,1.2756026827910007e-08,1.9253878245449498e-26,0.0011595374888725336,1.1494991268789742e-05,1.3767656179318149e-05,0.8519769055937577,0.0,1.608126803800602e-49
-1.8334244818983547,-1.1304508028863516,0.1440264013586354,-0.9046719485322148,1.4554885332279648,1.4591849729701265,240.0,17.0,2.6,27.0,771.0,10.0,75.0,460.0,1.2,4.6,1.43,8.2,4.68,2939.0,LAKE,11,3.9284211340894076e-14,0.0006183067145152832,0.0,9.871198023109087e-47,4.8387670521618605e-05,1.8654620259264484e-07,4.476782014009272e-12,3.762219000406771e-36,0.0326834418325353,2.2379388912689797e-07,9.528111108511485e-05,0.9665541723267346,0.0,3.692884507916505e-46
-1.9152282018533249,-0.3273077439473335,0.062746422915031,0.1075208367118008,-0.5640118057378596,0.601221120269854,75.0,20.0,1.7,30.0,292.0,10.0,14.0,150.0,1.0,5.2,1.04,7.1,2.67,2937.0,LAKE,1,1.7124277193959722e-06,0.9120349628656113,0.0,5.5322931819321304e-17,0.000658640794698783,0.0010190992407726172,1.1819392280536809e-07,1.2556617575747139e-17,0.000290750352536586,5.1382017864334466e-05,0.0008109361623531458,0.08513239794452075,0.0,3.032023150719859e-39
-1.4205154835896583,-1.5072217279378075,-0.5094848594077726,-0.5809896481572078,0.8822363647741541,1.765123865973459,93.0,20.0,2.4,27.0,790.0,7.0,4.0,210.0,1.0,4.1,2.05,8.0,3.52,4177.0,LAKE,11,6.193561472228245e-07,1.1501333564385965e-05,8.04353273540715e-218,5.267559727915542e-78,2.9532969212639334e-08,2.2103109969936638e-08,5.469530233630156e-22,8.09934753059167e-46,0.018322234208385815,1.1505352448837496e-11,3.3936767884604864e-08,0.9816655595175502,0.0,5.1252093713618897e-45
-0.4168417768741321,-1.8351910275965309,-0.1398870563240928,-0.7136460988171719,-0.2650726275950823,1.5906812214209425,150.0,20.0,3.1,28.0,1963.0,8.0,93.0,240.0,1.4,4.6,2.3000000000000003,7.3,7.92,1286.0,LAKE,11,0.0006880157122591732,1.37231285071765e-13,2.903974827578057e-283,2.3147125510840836e-117,1.0053995755357071e-14,7.305412386660616e-07,6.12009549418968e-34,3.898505923920888e-73,0.012067831194000248,2.6365226147467077e-19,4.0324009347777464e-13,0.9872434225519513,0.0,1.8085927301214772e-40
-1.422595972056516,-0.6780686135953542,-1.3957974546902758,-0.1213568796121181,-0.2509350840511678,1.2934489199208916,64.0,23.0,2.4,27.0,532.0,4.0,23.0,120.0,1.4,7.1,1.56,7.2,3.69,4179.0,POND,11,5.87400453834335e-07,0.0017561063673195625,1.1749828836329792e-103,7.44434633231909e-41,4.426097303141291e-05,0.003000849631866639,9.40040364222519e-16,3.468155222505367e-26,0.0026513494426988124,1.0070790431457446e-07,6.299098758923688e-09,0.9925467391776258,0.0,7.199411412503004e-37
-2.2604998963830365,0.3747808660685325,0.0436494833081182,-0.5153809295412991,-0.712824283667571,-0.603740807147697,36.0,17.0,3.0,28.0,147.0,11.0,14.0,96.0,2.0,6.0,0.32,6.7,0.95,1420.0,LAKE,1,4.869371375179013e-11,0.9909927898324222,0.0,5.671742198899276e-05,0.002109656778035869,2.773103739323967e-05,0.006154783153249595,6.124630826863198e-18,8.234764569601294e-07,0.0003977546385132889,8.76177854328085e-05,0.00017212582781340514,0.0,1.9525692318412347e-43
-1.8028191884725944,-0.1007588337793712,1.2895620333656304,2.6754817245135154,-0.4955681268207585,0.1853632708157059,2.0,26.0,3.0,38.5,745.0,14.0,2.0,68.0,2.0,6.0,0.32,7.0,0.52,3008.0,LAKE,4,1.326193887667177e-05,0.005074210104795555,0.0,2.3419352220875332e-20,0.9301851415773624,0.0003355182921267876,4.441935914530595e-06,2.340896972440767e-12,1.393790769112378e-05,0.04075743122786114,0.016636804433458448,0.006979252579572332,0.0,5.064911218297775e-35
-1.4265551412869213,-0.4225369448042668,0.5517044922310417,2.718937173202671,0.2572489225073247,0.2558438459697694,78.0,27.0,4.0,37.0,1410.0,10.0,2.0,230.0,2.0,6.0,0.32,7.3,0.62,3010.0,LAKE,4,8.773663491182603e-06,4.859706494508945e-07,0.0,1.2186039918189119e-21,0.9869954664035965,0.0005082450806904043,1.1383547257787166e-07,4.894319699392967e-08,2.7511876434905576e-06,0.011069617011718234,9.937424018171762e-06,0.0014045604795234609,0.0,1.6309247812783734e-37
-0.6879657298595748,-0.8973836047581029,0.7768700358122157,2.3338147686241397,-0.0823829090894802,-0.5690195755067674,45.0,25.0,4.0,36.0,3294.5,11.0,2.0,230.0,2.0,5.0,0.32,6.9,1.5,3011.0,LAKE,4,0.0015043764223627491,1.187018275738537e-18,0.0,4.2217434231822447e-45,0.9839243775299703,0.0018675578995006842,8.476264383872507e-07,1.7339779785740734e-08,2.054352263085917e-05,0.012672753958810824,4.057900759619931e-13,9.525700100573053e-06,0.0,2.1480036162207102e-40
-1.3418369228715668,0.0372876535260247,-0.1777670399326174,1.6193201496981495,-1.0101733859179802,-0.4676176378802371,20.0,25.0,4.0,33.0,660.0,8.0,2.0,200.0,2.0,5.1,0.32,6.6,0.62,3009.0,LAKE,4,3.590932518520632e-05,0.004332245858527832,0.0,5.7935906421972015e-11,0.9729179603178703,0.001371155881570893,1.3819071300493425e-06,0.0017162302786641011,8.860944703263767e-06,0.019136840112889335,0.0003006346563630321,0.00017878065916017582,0.0,1.8203972700079155e-35
-2.170017672192754,0.6606696518896443,0.78056480776322,-0.0098261601608484,-1.9374516585506203,-0.9723255739613134,120.0,17.0,4.5,31.0,492.0,14.0,38.0,330.0,1.0,5.7,0.32,6.1,0.33,1421.0,LAKE,1,3.2621487943597465e-12,0.9919018937242882,0.0,1.0779301721256053e-09,0.00039547922362193907,1.4975438861410028e-05,0.00408208907639176,1.17312987952723e-20,5.818885295678642e-06,0.002790270341775918,0.0008033572880261887,6.1149405469318e-06,0.0,1.0337129535693237e-39
-1.7892862222341777,0.200268797808501,-0.6805349658348459,0.8937120090007508,-0.6691245765934867,-0.2095887502984941,46.0,23.0,3.0,30.0,684.0,7.0,23.0,120.0,1.0,6.0,0.32,6.8,0.82,3007.0,LAKE,1,2.9962681482238204e-07,0.8116121393078514,0.0,0.0006077110381512001,0.1828867501814848,0.001794970259104386,5.113629463323571e-06,0.0005038587380769848,2.6979131769840727e-06,0.0020687351594441015,0.00029619366807770317,0.00022153047835433913,0.0,6.587198504545604e-37
-1.865375057396264,0.660641425622992,-0.1345766777631218,0.3073505038012055,-2.152249563512881,-0.93865663542864,120.0,20.0,2.2,30.0,371.0,10.0,31.0,260.0,1.0,5.3,0.32,6.0,0.33,1452.0,LAKE,1,4.890260516059522e-11,0.9937355359501104,0.0,5.584023046154482e-08,0.0010713848554579919,7.651144213625557e-05,0.00014442419189719777,2.7198653423115446e-09,2.732896083426612e-06,0.004920770340031451,4.751503131060104e-05,1.0666839743450994e-06,0.0,3.417026397327447e-37
-1.182428074781833,-0.5005174413283577,1.470879236414086,2.6070082717734167,-0.6214487377127537,-0.3463351943160986,20.0,25.0,4.0,38.5,2032.0,14.0,2.0,110.0,2.0,5.0,0.32,6.8,1.18,4823.0,TANK,4,0.002349210828382108,1.3382471184606547e-09,0.0,1.1119305465611227e-34,0.9759720022426135,0.0004414372683757951,6.5700459912991935e-06,2.395634587804772e-13,2.0707409327963086e-05,0.020603137595147515,2.6531078003685703e-06,0.0006042801638743735,0.0,3.3359392663348945e-37
1.059432543319583,-2.1313361056039613,-0.8435533573606177,-1.551542243234859,-1.235139325401171,-0.2226645252217361,23.0,20.0,16.0,24.0,1451.0,4.0,2.0,540.0,3.0,0.3,2.3000000000000003,6.6,7.6,5052.0,LAKE,0,0.8684630005540531,4.595017427741756e-29,9.135991208927032e-43,1.3516184272201595e-129,8.978364977258115e-11,0.005819060693214776,1.86105419902369e-33,9.722666532282589e-71,0.0007152266218316886,1.8660900700412843e-17,3.416645709256757e-27,0.12500271204111743,0.0,7.089304869622847e-43
2.541868338502766,-3.282202123093584,-0.7241012374099913,0.1594208841819626,-0.3735886435951765,0.6704306080396244,58.0,28.0,16.0,29.0,1680.0,1.0,14.0,430.0,5.8,0.3,2.3000000000000003,7.1,14.855000000000002,4676.0,LAKE,0,0.9999954928263587,2.1265367795610222e-61,1.537812720076715e-195,4.197869324761308e-292,2.7557320276068434e-23,2.1041780469103132e-07,2.3015654013773393e-59,7.24967889657239e-107,4.015900040372259e-06,8.632061884192427e-31,3.901091381640492e-43,2.8085579650318377e-07,0.0,1.6251414438812035e-41
0.7373271199084686,-1.9909932759131832,-1.6444886753772614,0.1221304562611687,-0.5512854869226944,0.981364129964748,63.0,27.0,9.0,27.0,877.0,0.0,14.0,540.0,3.0,2.0,2.3000000000000003,7.1,6.2,5048.0,LAKE,11,0.2110603662086465,2.739951896646641e-22,5.726486091703024e-71,2.4377873804069155e-123,9.69210285015751e-11,0.00011246793691364127,9.004143800415544e-36,9.335934219443912e-63,0.0010525917085006692,1.4154579375295682e-16,1.0425842547203011e-16,0.7877745740490182,0.0,2.974345770100649e-38
1.301953168745398,-2.073820053294704,-0.8130333200509101,0.6963285993023096,-0.4101590931750435,-0.1507935392169253,36.0,27.0,12.0,29.0,1457.0,2.0,9.0,430.0,3.4,0.7,0.7,7.1,14.855000000000002,4682.0,LAKE,0,0.99632586156036,1.2418870430986476e-33,4.916082532588063e-260,1.2318652076333405e-130,1.9465674262555756e-07,0.003418224091354099,2.5265072027042214e-25,3.8395720723014975e-36,7.006299880361564e-05,2.4463300298804453e-11,7.405553065431874e-25,0.00018565666827647558,0.0,2.406444869840685e-39
2.5137592505698763,-3.2621464945587713,0.1181600604165822,0.5710378056555008,-0.6018531614770231,0.661132341271264,94.0,28.0,16.0,32.0,1519.0,4.0,13.0,540.0,6.4,0.3,2.3000000000000003,7.0,14.8,5040.0,LAKE,0,0.9999973598917656,4.816505272693656e-62,0.0,2.4678598690827623e-307,1.7501515290540024e-25,5.704652124663825e-07,3.966654220708243e-57,2.332931696872552e-104,2.063386594487695e-06,1.631928384422721e-31,3.229103094816327e-43,6.256427769977405e-09,0.0,5.06265570149243e-40
0.8624436878788396,-2.7308122286106813,0.2621770909236739,-0.2459274332535377,-0.7885287014030811,1.408666013292473,39.0,23.0,6.8,30.0,1191.0,7.0,7.0,540.0,2.6,0.3,2.3000000000000003,7.3,14.2,4690.0,LAKE,0,0.9153508688827635,4.057600151140334e-32,0.0,7.813885943289785e-221,7.210435439524788e-23,2.5250845311838527e-08,9.097512331149485e-53,1.5211136378321045e-107,0.0003679267316318268,2.4619862331513646e-30,2.4580576050732007e-24,0.08428117913475895,0.0,8.455727455345361e-42
1.319930351305082,-2.059970433717922,0.496167275430446,-0.8596869263615663,-0.5645623326765499,-1.0983402844550323,70.0,20.0,18.0,28.0,1246.0,8.0,11.0,540.0,6.0,0.3,1.2,6.7,10.8,3074.0,LAKE,0,0.7174112717961592,5.654881235227229e-34,6.3613074942802935e-257,6.60412043040505e-152,7.216843266346083e-09,0.28157743258255546,5.105566232837893e-20,2.2999419059168807e-46,0.0010112879935760075,1.5779662602183497e-11,6.396846277651726e-42,3.950868590563962e-10,0.0,3.8075495491156256e-41
1.299805554875359,-2.709299692944368,0.360999350069138,-0.3034087773634788,-0.7203438101128502,0.8075242860962961,63.0,23.0,12.0,30.0,1318.0,7.0,21.0,920.0,4.0,0.3,2.3000000000000003,7.1,12.4,5035.0,LAKE,0,0.9996173035011998,1.9949713154968927e-36,0.0,1.204283094091245e-212,3.692144177386301e-20,2.5584045755212756e-06,5.648557067289746e-47,2.5727269883210274e-94,0.00010293461708273714,3.064401200444366e-27,4.4990329718764185e-28,0.0002772034771423322,0.0,1.5829158422684244e-40
-0.1576835824617878,-1.246590519014538,-1.9966075572048525,-0.774593770824464,-1.8404329481300428,1.1330768044761048,17.0,24.0,3.0,25.0,750.0,1.0,10.0,240.0,2.1,5.7,2.3000000000000003,6.4,7.1,4684.0,LAKE,11,0.0001615945251743373,1.8656938764914276e-13,1.4484564549578242e-07,5.0407023484949095e-85,1.6594406341602095e-14,0.0034608017359026434,5.667032746919719e-34,1.5427829083292397e-67,0.003748468602519606,2.3505990084239917e-17,4.389767037332077e-22,0.9926289902905545,0.0,4.169629995080232e-37
1.515388382922224,-2.9189799950750595,1.1276029145073438,-0.9029595179904756,-0.8662558337117663,0.475790402839352,36.0,20.0,20.0,30.0,1528.0,10.0,17.0,540.0,4.0,0.3,2.3000000000000003,7.0,14.855000000000002,5060.0,LAKE,0,0.9999079112540517,3.9713149479720753e-42,0.0,6.159994930151546e-246,1.6805611551826006e-23,2.769533647819779e-06,4.602348248046086e-50,3.896632124288143e-111,8.830710814055083e-05,2.613149246508385e-31,9.963934415927872e-38,1.012104159941774e-06,0.0,2.166445925305102e-42
1.624444598919442,-2.6639097676862264,-0.82837742374922,0.389347838810212,-1.0049755097423456,0.7658944407785331,63.0,27.0,14.0,29.0,1888.0,2.0,11.0,540.0,2.1,0.3,2.1,7.0,12.8,5051.0,LAKE,0,0.8909107348954417,5.734558316933848e-41,1.0045545886136935e-264,3.687434357694498e-209,6.014948540675278e-17,9.90681250263475e-06,7.391139775857238e-48,1.5342017826347496e-85,0.00010008973627049386,5.320140489681959e-24,4.451409710470721e-27,0.10897926855578507,0.0,2.5137416893837663e-40
2.365652673909304,-3.2652489612618476,-0.4773268179155049,0.3711502484162476,-0.2095168118173512,0.7960769477634074,63.0,28.0,12.0,30.0,1732.0,2.0,21.0,540.0,6.0,0.3,2.2,7.2,14.855000000000002,4668.0,LAKE,0,0.9999930267891317,1.681852762672985e-58,1.3608003230578527e-304,4.501364182791549e-288,1.197479736888882e-22,1.407585687043828e-07,4.2711106938249684e-57,1.6498022461488533e-102,6.3223980998645875e-06,8.023651693014717e-30,1.6740997207415921e-40,5.100541999534956e-07,0.0,1.7316276279232153e-41
-0.5426405632974147,-0.7040477474181309,-1.049779238589864,1.4437677850388988,0.0920114472273155,-0.2368717355396747,33.0,27.0,6.0,30.0,572.0,3.0,2.0,540.0,2.1,2.2,0.3,7.3,4.0,5046.0,LAKE,4,0.0011755447125849849,5.250247159249779e-10,0.0,2.278496154699641e-23,0.9869468484859863,0.0073653649778804816,4.221051404429535e-09,0.000646354770023611,1.1169209873467645e-05,0.0032679512185947277,4.808399045515653e-09,0.0005867570705810217,8.677180205242716e-93,3.3624212357807147e-38
1.0024728397815412,-1.9336828176301948,0.5773849515984909,0.2121364691779236,-0.2271590758070386,-0.8939523213698057,79.0,22.0,18.0,30.0,1821.0,8.0,13.0,540.0,3.2,0.3,0.3,7.1,14.855000000000002,5039.0,LAKE,0,0.8632307924638983,1.2003483666306579e-31,0.0,3.7522278927812963e-131,2.502193161930102e-06,0.13625136949672945,8.54277122860363e-16,2.2510274516241074e-30,0.0005151738811341571,8.130584330090316e-09,6.825204626375059e-35,1.5383449140269713e-07,0.0,2.3917719653358237e-40
0.6474070317613557,-2.259434271643865,-0.1827657648241736,0.5725314487258074,0.253821193629118,0.6231032049221017,54.0,25.0,6.0,30.0,1476.0,5.0,7.0,540.0,3.0,0.8,1.0,7.6,14.0,3070.0,LAKE,0,0.9771172072767368,2.8546756941712195e-25,0.0,6.322328033443938e-134,7.580777994699335e-08,0.0002780245045582252,5.957992501345371e-27,1.4136566990163593e-45,0.0018849739264973357,4.63649267680239e-13,4.682445340092806e-18,0.020719718483964308,0.0,1.1966727450431744e-40
0.5197863476090948,-2.454781783483602,1.3883180843523966,-0.3147635386366993,-0.9007169562638214,0.8211919682740138,34.0,20.0,10.0,32.0,1323.0,12.0,10.0,540.0,3.0,0.3,2.3000000000000003,7.1,10.3,5059.0,LAKE,0,0.9655203068681687,3.2579004373143327e-26,0.0,2.435608495776957e-183,1.5431248448883485e-18,2.556820625372766e-06,2.0944769033640968e-38,1.5101870417908954e-89,0.001216775741842474,1.1907774912402024e-24,9.131249958741346e-22,0.033260360569363254,0.0,4.4847478932707925e-42
1.2357573843750864,-2.8290495525637027,1.0421806818748869,-0.8969527409619892,-0.9909549400707452,0.6954781637535725,33.0,20.0,14.0,30.0,1313.0,10.0,8.0,540.0,4.0,0.3,2.3000000000000003,7.0,14.855000000000002,5062.0,LAKE,0,0.9995407951996131,1.1782523768034903e-37,0.0,4.288813925211363e-232,1.8581884221861103e-23,8.389844889242613e-07,1.4676347022161646e-50,1.1704938852008818e-112,0.00016778503817468712,1.7756698244308986e-31,1.1688926466038736e-32,0.0002905807777229237,0.0,9.389159511288447e-43
1.084282317341629,-2.5193514550196903,0.748457211466507,-0.4301439676835102,-0.0190695180805231,-0.0120659263056403,84.0,21.0,10.0,30.0,1685.0,9.0,21.0,540.0,6.0,0.3,2.1,7.1,7.0,3073.0,LAKE,0,0.9990427166506618,3.101269868550681e-33,0.0,3.877675135443309e-174,7.825409875978468e-12,0.00030824129402981114,1.0234177895696576e-29,7.600016447778791e-63,0.0006456736741815358,1.7279036180883962e-17,2.492858462708517e-33,3.3683733016243148e-06,0.0,7.648171057133606e-43
-1.9182667318060895,-0.1536959777343093,-0.1546015149880244,0.2449509415011166,0.3330505302473941,-0.2367256877732662,4.0,20.0,2.6,29.0,526.0,9.0,2.0,110.0,2.1,4.9,0.3,7.3,1.2,1789.0,LAKE,1,2.3819409494089666e-07,0.6387557525366886,0.0,0.0012403030020323874,0.3473124850337587,0.0013193144828020165,0.0014955257561477548,2.3521797225379554e-10,1.5326243070509194e-05,0.0029027357868153334,0.00010157434630113049,0.006856744383070654,0.0,3.691437303160286e-42
3.0627336195464943,-3.71788949048752,1.046236614717723,1.1890279803555075,-0.3522922327401603,0.3525381331865556,120.0,28.0,22.0,35.0,3194.0,7.0,26.0,920.0,6.0,0.3,2.3000000000000003,7.0,14.855000000000002,4679.0,LAKE,0,0.9999984205136275,3.05185841538014e-82,0.0,0.0,2.4792887534597135e-28,1.2504454657889203e-06,1.477386787841879e-57,7.043852003852041e-105,3.290379466636736e-07,2.7212954051537374e-33,1.708521794559703e-61,2.9606042676640003e-12,0.0,1.6287073732522699e-41
1.3776085699140117,-2.8659856731915245,0.9984193202814176,0.0816477876327615,0.0524565612905448,0.7299327367606484,120.0,23.2,8.0,32.0,1410.0,8.8,39.0,920.0,5.8,0.3,1.8,7.4,14.6,1391.0,LAKE,0,0.9995690963240984,3.6720713839712345e-39,0.0,1.7991146340580302e-227,6.740484873223106e-19,7.221487115244594e-06,5.750562913953954e-41,2.5192278924315613e-84,0.00042361825820494284,1.9595739425366542e-24,6.249827088600861e-32,6.393058117041899e-08,0.0,3.432564868617459e-40
-0.0446517688440061,-1.3372348882207787,-2.190144668017864,-0.5931128207197854,-1.6167841206460858,1.2250302135084452,25.0,25.0,3.6,25.0,914.0,0.0,10.0,280.0,2.1,5.9,2.3000000000000003,6.5,7.15,4686.0,LAKE,11,0.00023975853826113647,3.0878960073369064e-14,6.059236671118176e-06,6.947606552683256e-92,3.874856458020266e-14,0.0009028278426376066,1.826745153035412e-35,5.019126055684677e-69,0.0023213878121014038,1.0645046747614783e-17,5.953950935628133e-22,0.9965299665702596,0.0,3.811771578489823e-37
-1.650309072427547,-0.4247929400976123,1.6520256764513812,1.164487501228778,-0.1745327307921325,-0.3387639703415104,34.0,20.0,4.0,35.0,671.0,15.0,8.0,280.0,2.1,2.9,0.3,7.2,2.4,4699.0,LAKE,4,0.00017924255096042515,0.023054649343943988,0.0,2.623435462585531e-20,0.8536741041861166,0.0063631602757789766,0.0221070544485405,2.6534434168630195e-21,0.0014930732976166812,0.013613063347864917,8.775168975386676e-05,0.07942790085942432,0.0,2.595515978915453e-39
-0.2465256145048691,-1.8512619927792504,0.577991786890878,-0.4978815010293881,-0.922859813942402,1.011972788320625,27.0,20.0,7.0,30.0,775.0,10.0,4.0,430.0,2.1,1.8,2.2,7.1,7.8,5054.0,LAKE,11,0.20008128389468577,1.0848732129261475e-14,0.0,2.2369706961241763e-115,2.6636391166385773e-14,1.176082284787507e-05,1.5746595962861893e-30,2.506859005976907e-69,0.004457377515074581,1.5631935624107047e-18,1.8981193084809607e-13,0.7954495777671641,0.0,2.8440438585558634e-41
2.433702643918121,-3.40985717119731,-0.4982837592733239,0.0405133500720719,0.0499660305396938,0.7774005173845011,63.0,27.0,14.0,29.0,1942.0,2.0,21.0,540.0,6.0,0.3,2.3000000000000003,7.3,14.855000000000002,4705.0,LAKE,0,0.9999928174421051,5.7831454067210386e-61,2.2623366145188407e-209,1.310520022512938e-300,2.7789972452805396e-23,4.4820380967875805e-08,1.633182337252042e-59,6.330399272569237e-108,7.088650856145557e-06,3.405972254763647e-31,1.9801247907371797e-44,4.908665767591008e-08,0.0,1.500267088230403e-42
0.9873535469558532,-2.405935742373021,-0.2286249226340121,-0.0191412588465483,-0.5359640001370332,0.6155775210732684,49.0,24.0,10.0,29.0,1366.0,5.0,11.0,430.0,3.0,0.3,1.8,7.2,12.0,5032.0,LAKE,0,0.9892186263810848,2.5479231759642884e-30,5.99179169944095e-309,5.634499475421859e-163,2.457868982959292e-13,2.1686474183927975e-05,3.817023961952666e-37,2.5726768400502885e-68,0.00016440561757968583,7.738822674114954e-20,2.0995384090059468e-22,0.010595281526906026,0.0,5.333075126980934e-41
1.74699213811566,-3.1477257052534693,2.025876882759563,-0.5305186353356499,-0.8141330153107518,0.3076387644399088,47.0,20.0,17.0,33.0,1769.0,13.0,10.0,540.0,6.0,0.3,2.3000000000000003,6.9,14.855000000000002,5057.0,LAKE,0,0.9999444566829723,3.29556750047581e-49,0.0,1.4985462210191105e-292,7.91301004749259e-26,3.884476929049872e-06,9.165979576806402e-50,1.53040000899272e-116,5.165448128029585e-05,2.4344526890869227e-33,3.204912202086933e-46,4.358818510086745e-09,0.0,1.793162677160303e-42
