PC1,PC2,PC3,PC4,PC5,PC6,orig_Max Fecal Coliform,orig_Min Temperature,orig_Max BOD,orig_Max Temperature,orig_Max Conductivity,orig_Temperature_Range,orig_Min Fecal Coliform,orig_Max Total Coliform,orig_Min BOD,orig_Min Dissolved Oxygen,orig_Min Nitrate N + Nitrite N,orig_Min pH,orig_Max Nitrate N + Nitrite N,STN_Code,Water_Body_Type,Cluster_GMM,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob
-1.7359471071352148,-0.4994356669574201,-0.7940039936843182,0.8959690132033706,1.0009145812475395,0.280551283445772,2.0,23.0,1.5,29.0,1382.0,6.0,2.0,70.0,1.0,5.3,0.3,7.7,1.92,4680.0,LAKE,1,0.14349393299365082,0.8553087297772864,0.00119733722906243
-0.4162386937745866,-1.3276335310737215,-0.1532371832537282,0.7249322216993905,0.2554136944214921,0.0164661671208946,34.0,23.0,10.0,30.0,1848.0,7.0,10.0,430.0,1.2,2.2,1.0,7.4,3.9,2340.0,LAKE,0,0.9909573616998608,0.006221070044319341,0.0028215682558199737
2.217795431631024,-2.900539996236118,-0.16042049195438,-0.1052957218040677,-1.2356707481472429,0.3532396540672693,34.0,25.0,35.8,29.0,1953.0,4.0,11.0,540.0,1.0,0.3,2.3000000000000003,6.9,14.855000000000002,4677.0,LAKE,0,0.99999329878347,3.3431841479296736e-28,6.701216530330942e-06
1.4499552996101563,-2.7991863495546063,1.1762525155588162,-0.7788090489712197,-0.8301806218325685,0.5104432488548355,79.0,20.0,35.8,30.0,1378.0,10.0,11.0,540.0,1.2,0.3,2.3000000000000003,7.2,14.855000000000002,4701.0,LAKE,0,0.9999916728228533,2.574207600583773e-25,8.327177147077204e-06
0.4905106829832262,-2.023692748739975,-1.569778078196483,0.5936991133595366,0.3059739736884772,1.0499408892143194,11.0,28.0,4.0,28.0,655.0,0.0,11.0,350.0,4.0,1.0,2.3000000000000003,7.5,2.32,5047.0,LAKE,0,0.999767387899239,4.837676710996048e-11,0.0002326120523845906
2.180876814929979,-2.066081015134192,0.127676855093025,1.2391649068862565,0.951258659582194,-1.2785552818776835,350.0,28.0,35.8,32.0,1758.0,4.0,2.0,1600.0,7.05,4.0,0.02,7.2,14.855000000000002,5132.0,LAKE,0,0.9987792389489968,1.5376714984902456e-09,0.0012207595133308519
1.837210339962783,-2.820680408917496,-0.529369158503978,-0.042025490222984,0.8807084097807975,-0.2754306940285619,39.0,25.0,16.0,28.0,2185.0,3.0,11.0,540.0,7.05,0.3,2.3000000000000003,7.3,3.2,4698.0,LAKE,0,0.9999622088327749,5.814466098977706e-16,3.7791167224898857e-05
1.5833092315431254,-2.665415922546462,0.5219972990507348,0.5730425045359989,-0.6781323241045317,0.4049456490033202,46.0,25.0,28.0,32.0,1930.0,7.0,15.0,540.0,2.0,0.3,2.3000000000000003,7.1,9.32,5134.0,LAKE,0,0.9999776953675211,1.422825753816271e-19,2.230463247905897e-05
0.9324007842112716,-2.716139914185536,-0.2212448577186493,-0.0614304419649152,-0.1709913352524964,1.2078595421138332,26.0,24.0,11.0,29.0,1552.0,5.0,9.0,540.0,2.3,0.3,2.3000000000000003,7.5,11.02,5049.0,LAKE,0,0.9999679235699369,2.3442948070353614e-21,3.207643006338987e-05
0.6739004191933426,-2.028297608934455,-0.9251221303729292,0.0851379564297395,-0.8904865585110004,0.6330146486898791,33.0,25.0,10.0,28.0,1202.0,3.0,10.0,430.0,2.0,0.3,2.3000000000000003,7.0,5.4,4671.0,LAKE,0,0.999825960400271,1.0577662572233486e-14,0.00017403959971841132
1.330778945262503,-2.34852533976433,-0.1208727616175329,-0.1092855746737411,-0.6417447106190958,0.2816456062933113,70.0,24.0,29.0,29.0,1067.0,5.0,9.0,540.0,2.2,0.3,2.3000000000000003,7.1,8.12,4672.0,LAKE,0,0.999935711626815,1.78032293565175e-17,6.428837318519452e-05
0.1407238067084407,-1.897471166182303,0.8100782574603975,-0.8912245701060916,-1.3778988996965853,0.2295037892693368,34.0,18.0,16.0,29.0,1376.0,11.0,4.0,540.0,1.0,0.3,2.3000000000000003,6.8,6.32,4673.0,LAKE,0,0.999812682270402,6.784955836164527e-14,0.0001873177295303419
0.5671966242475327,-2.0048771265312935,-0.3898949288530151,0.1263720454394933,-0.8676307222009289,0.5926873675750156,60.0,24.0,15.0,29.0,1138.0,5.0,2.0,540.0,1.2,0.3,2.08,7.1,7.22,4674.0,LAKE,0,0.9998250964131591,6.781704540054769e-14,0.00017490358677314794
0.8694285158609698,-2.414914244275194,0.2809532951096483,0.3115584267771647,-0.6955292425818002,0.8085765916326589,94.0,24.0,15.0,31.0,1460.0,7.0,8.0,430.0,2.0,0.3,2.2,7.2,9.32,2341.0,LAKE,0,0.9999404217733242,1.2931498940360377e-17,5.9578226675353554e-05
0.793569782295982,-2.382133284383744,-0.2073322374159244,-0.3665488939243412,-0.3415159316936692,0.310002660438472,39.0,22.0,8.0,28.0,2128.0,6.0,11.0,430.0,3.2,0.3,2.2,7.1,6.22,5029.0,LAKE,0,0.9997783638015264,5.227939330835925e-15,0.0002216361984681254
1.6750228501774291,-2.700356974018755,0.0142839037658034,0.2162397515289547,-0.2807573125388967,0.3084618717117025,48.0,25.0,27.0,30.0,1735.0,5.0,12.0,540.0,3.0,0.3,2.3000000000000003,7.2,8.75,5045.0,LAKE,0,0.9999788188813795,1.6548961354302962e-19,2.118111862097572e-05
1.4824416659864967,-2.7069925157531065,-0.3993392912561918,-0.3816373779630717,-0.6991780679710846,0.6729762962611782,40.0,24.0,17.0,28.0,1496.0,4.0,12.0,540.0,3.0,0.3,2.3000000000000003,7.1,12.02,5043.0,LAKE,0,0.9999866947563035,8.254783392114066e-24,1.3305243696454066e-05
1.1499203726553924,-2.172398121993478,0.3675487862604126,0.6436424773080286,-1.0240311723436142,0.2435128768754658,63.0,25.0,25.0,32.0,1367.0,7.0,17.0,540.0,2.0,0.3,2.3000000000000003,6.9,5.8,4691.0,LAKE,0,0.9998738955548803,1.3630226806546745e-14,0.0001261044451064085
0.1047664483916324,-1.617491999704854,-1.1739758719079572,0.083187789281935,-1.239897849195917,0.8920793814266506,31.0,25.0,4.0,28.0,967.0,3.0,2.0,430.0,2.0,2.2,2.3000000000000003,6.8,4.3,5063.0,LAKE,0,0.9995854780655058,7.238454715338622e-13,0.0004145219337699731
0.2347481897516168,-2.122104006084149,-1.666904356066298,-0.6406677288244658,-0.9906149152290012,2.129607559455024,10.0,25.0,3.6,26.0,919.0,1.0,2.0,48.0,2.0,5.6,2.3000000000000003,7.1,14.855000000000002,4688.0,LAKE,0,0.9999737124432795,2.525452759280327e-26,2.62875567208731e-05
0.209122135386537,-1.766530051449969,-0.4305907237492925,-0.0895809979239744,0.667271032847056,-0.1095388803343958,38.0,22.0,20.0,27.0,1347.0,5.0,8.0,540.0,1.2,0.3,1.1,7.7,7.04,5030.0,LAKE,0,0.9993637875842786,3.5468839793046408e-06,0.00063266553174226
-0.3802206761107559,-1.7753309355457436,-0.0424239425508304,-0.5784435480567849,-0.7129979715079482,0.8528935710614239,33.0,20.0,5.2,28.0,1121.0,8.0,2.0,540.0,1.0,0.6,2.3000000000000003,7.2,4.2,5056.0,LAKE,0,0.9994759539747324,7.62471618568541e-12,0.0005240460176427763
1.8047397595599235,-2.944409312033834,0.5283791325498953,0.3882820746780113,-1.128787836631704,0.6442307018257889,39.0,25.0,18.0,32.0,2144.0,7.0,10.0,540.0,3.0,0.3,2.3000000000000003,6.9,13.4,4229.0,LAKE,0,0.9999937399619778,4.032356331219501e-26,6.260038022333002e-06
2.1161424377750055,-2.8603254063164725,0.0761765573647102,-0.1108879199064074,-0.7818402827803528,0.1973214142000002,58.0,25.0,16.0,30.0,1556.0,5.0,10.0,1600.0,6.0,0.3,2.3000000000000003,6.8,11.64,2342.0,LAKE,0,0.9999903951715376,6.833609000265583e-25,9.604828462705945e-06
1.9656596420041184,-2.8517995554594657,0.0793702409529015,0.086162772283939,0.0294658686066993,0.0098869663353853,41.0,25.0,20.0,30.0,1804.0,5.0,21.0,540.0,6.0,0.3,2.3000000000000003,7.1,7.8,5121.0,LAKE,0,0.9999864522998426,4.208020618008747e-20,1.354770015736472e-05
1.570179230855541,-2.7827062711358805,0.4631949175767044,0.4285643065515839,-1.5483831120789002,0.9633891907796722,70.0,25.0,20.0,32.0,1956.0,7.0,12.0,920.0,1.0,0.3,2.3000000000000003,6.9,14.855000000000002,5128.0,LAKE,0,0.9999919356647371,4.072555654191339e-27,8.064335263254974e-06
1.5629096730607606,-2.715202069046742,-0.3280683133642728,0.0263467549172705,-0.7931524173225624,0.6502246007433048,48.0,25.0,17.0,29.0,1763.0,4.0,12.0,540.0,2.4,0.3,2.0,7.1,14.02,4696.0,LAKE,0,0.9999847975111295,4.491471918619401e-23,1.5202488870569051e-05
1.137442322304178,-2.2189014444556383,-0.4596698264249004,0.1846749626092934,-0.6120143389675765,0.4080785264126636,31.0,25.0,22.0,29.0,1350.0,4.0,7.0,1600.0,2.0,0.3,2.3000000000000003,7.1,6.2,4693.0,LAKE,0,0.9999033181290816,1.6976342347327635e-15,9.66818709170265e-05
2.138021383634877,-2.8526156500432203,0.0473966915293893,0.114374846298727,-0.9808234508061688,0.0325810685179669,41.0,25.0,28.0,30.0,2233.0,5.0,6.0,540.0,3.0,0.3,2.3000000000000003,6.8,11.16,4678.0,LAKE,0,0.9999913137124261,4.000599089919163e-24,8.68628757417765e-06
0.74649923735672,-2.538131293868184,0.3955621039437926,0.7381939195259323,0.2653680441852446,1.1020945646257236,46.0,25.0,18.0,32.0,1447.0,7.0,17.0,540.0,2.0,0.3,2.3000000000000003,7.7,6.9,5041.0,LAKE,0,0.9998862715481442,5.697333110217907e-15,0.0001137284518503425
2.843945350113108,-3.20405299186965,-0.1301509634426996,-0.0231013995512123,-0.1244280851373799,0.3249657048078302,350.0,27.0,30.0,30.0,1662.0,3.0,4.0,1600.0,7.0,2.5,2.3000000000000003,7.0,14.855000000000002,4702.0,LAKE,0,0.9999433602939559,2.4838548904038565e-28,5.663970604462536e-05
0.093557954179927,-1.8825861672068425,-0.667241749056296,0.2131121864556079,-0.0845421674369243,0.7593771936049458,21.0,24.0,6.1,28.0,951.0,4.0,2.0,430.0,1.0,0.3,1.1,7.6,12.22,4683.0,LAKE,0,0.9995314627451239,5.951278121340166e-10,0.0004685366597485838
-0.5094394761076732,-1.1629549486850868,-1.761097183456968,-0.5415860443323096,-1.7036965778468605,1.4123830569281124,5.0,24.0,3.0,26.0,528.0,2.0,2.0,22.0,1.3,6.0,2.13,6.6,8.12,4661.0,LAKE,0,0.9993293027917121,8.267713210547705e-15,0.0006706972082795844
0.6352682474862996,-2.2605606180978417,0.529597120207361,-0.6359315556925372,-1.0129743456891016,0.429463111242142,39.0,20.0,19.0,29.0,1606.0,9.0,7.0,540.0,1.2,0.3,2.3000000000000003,7.0,8.62,5061.0,LAKE,0,0.9999367486043481,1.898733685904281e-17,6.325139565175708e-05
-1.555489291028778,-0.2514721191675603,-1.0701130891821853,0.5342748158534744,-0.1020538510996806,0.0635546398950118,6.0,23.0,1.9,28.0,643.0,5.0,2.0,120.0,1.0,4.9,0.3,7.2,3.92,4681.0,LAKE,1,0.2101179193702069,0.7884706524764687,0.001411428153324207
0.2760162454497897,-2.0931074639673692,0.6853354776957156,1.045269392098419,-1.2380492145135067,1.232724993392177,41.0,25.0,8.0,34.0,1189.0,9.0,11.0,540.0,1.0,0.3,2.3000000000000003,7.1,7.22,5053.0,LAKE,0,0.9997433484246113,5.730804225150244e-15,0.0002566515753831787
1.0410542883349485,-2.316854122162081,-1.0244112449870857,-0.2007945261775233,-0.680096040015411,0.8013842367946217,43.0,25.0,18.0,27.0,1084.0,2.0,11.0,430.0,1.5,0.3,2.3000000000000003,7.2,9.1,5036.0,LAKE,0,0.9999461268442315,4.877957610899827e-19,5.3873155768215123e-05
0.7973597772776418,-2.0918635826331373,0.4314654952796455,0.5895442454760023,-1.369759937152144,0.3735352277592991,39.0,24.0,19.0,32.0,1729.0,8.0,7.0,540.0,1.0,0.3,2.3000000000000003,6.8,5.8,4692.0,LAKE,0,0.9998092677479115,1.9826810149924018e-14,0.00019073225206893004
-1.8186193467598093,-0.0956514008587176,-0.8766426105685032,0.3819109121413364,0.1182038762921158,0.0611133183995362,4.0,22.0,5.0,28.0,330.0,6.0,2.0,150.0,1.0,5.4,0.3,7.3,2.82,3068.0,LAKE,1,0.13450597024366956,0.8644682979936522,0.0010257317626784091
0.4521177680975685,-1.8151112287343525,-0.3413748547967082,0.4104033847119655,-0.3954400673067982,0.1182483340931864,31.0,24.0,14.0,29.0,1350.0,5.0,4.0,430.0,1.0,0.3,1.0,7.3,11.22,4249.0,LAKE,0,0.999532541678105,9.908057874478835e-09,0.0004674484138370188
0.1908647129260059,-2.122183764402074,-0.9949142249908818,-1.164214248997664,-1.013365342593802,1.8005863121536552,31.0,22.0,5.6,26.0,1085.0,4.0,8.0,350.0,2.5,5.6,2.3000000000000003,7.0,14.855000000000002,4687.0,LAKE,0,0.9999810962104543,1.6911548278322285e-25,1.890378954549687e-05
0.3666843091067218,-2.047336980152207,0.746570671307886,-0.5548111614817385,-1.2644720689045388,0.5285545256847778,34.0,20.0,14.0,30.0,964.0,10.0,9.0,540.0,2.0,0.3,2.3,6.9,8.02,5058.0,LAKE,0,0.9999095343071971,3.52808623201182e-16,9.046569280268491e-05
1.1019993811440414,-2.3237133844934004,-0.3156108461134271,0.0229557431704425,-0.9915100429113368,0.383850296801956,120.0,24.0,16.0,29.0,1836.0,5.0,6.0,540.0,2.0,0.3,2.3,6.9,7.44,3072.0,LAKE,0,0.9999275445927603,1.567535811216958e-17,7.245540723990456e-05
1.3055328443480392,-2.8349137228631696,0.5262349918493695,-0.3744401887834466,-0.7473348483367411,0.5735301062174772,43.0,22.0,10.0,30.0,2026.0,8.0,3.0,540.0,4.0,0.3,2.3000000000000003,7.0,11.72,5038.0,LAKE,0,0.999982395970725,2.0175248404656842e-23,1.760402927521318e-05
0.8258330944874707,-1.9452245460931992,-0.3352044698211475,-0.3314010126033315,-0.2795606993789991,-0.3736763225155634,34.0,22.0,20.0,27.0,1514.0,5.0,10.0,430.0,1.8,0.3,0.98,7.2,12.2,5033.0,LAKE,0,0.9997704421750316,2.5327871269275483e-10,0.0002295575716892724
0.0371719201320647,-1.5095303246832117,-0.4974482582303416,-0.0763521168720249,0.2884598868468778,-0.2535628481392297,79.0,22.0,12.0,27.0,1068.0,5.0,12.0,480.0,1.8,0.3,0.68,7.5,9.02,5034.0,LAKE,0,0.9990832026059576,4.864125441295389e-05,0.000868156139629571
2.213671765290341,-3.0795840853408274,-0.1364225002319324,-0.4553295302863057,-0.5157599012981426,0.3879417464527409,94.0,24.0,35.8,28.0,1873.0,4.0,5.0,540.0,2.0,0.3,2.3000000000000003,7.2,14.855000000000002,5044.0,LAKE,0,0.9999957863474044,2.4203522903718213e-28,4.21365259572741e-06
-0.0844407140699522,-2.1718496450663416,-0.8089207973873198,-1.2645034167916251,-0.7344665815944931,1.9976205245287304,15.0,21.0,3.2,26.0,1138.0,5.0,6.0,210.0,2.2,5.5,2.3000000000000003,7.2,14.855000000000002,4685.0,LAKE,0,0.9999879813093743,1.5963111718146187e-25,1.2018690625259212e-05
1.2565844155757713,-2.943702968917732,0.5116550472438558,-0.3283101718830716,-0.9934261641548392,1.0015608715034443,49.0,22.0,12.0,30.0,2330.0,8.0,13.0,540.0,1.8,0.3,2.3000000000000003,7.1,14.855000000000002,4667.0,LAKE,0,0.9999909701580557,1.6930522915653486e-27,9.029841943979576e-06
-0.6832306120631906,-1.599439377628639,-1.043167692051561,0.0120436022791635,-0.1755340108619301,1.7874449851520569,33.0,24.0,2.2,28.0,686.0,4.0,8.0,540.0,1.2,3.6,2.3000000000000003,7.5,4.62,5124.0,LAKE,0,0.9996437081304825,2.2630510375117384e-12,0.0003562918672547491
-1.529771661538101,-0.1979915007090486,-1.0731799032444551,0.4985922924765415,-0.3194976643787454,0.0182775396787959,8.0,23.0,2.1,28.0,506.0,5.0,2.0,170.0,1.0,4.8,0.32,7.1,4.02,1215.0,LAKE,1,0.20151178501187766,0.7968652806639306,0.001622934324191558
1.6370413004748972,-2.653064061311605,-1.3313050311337769,-0.2676923570096718,0.8794803818069958,0.0725660419643774,13.0,26.0,12.0,26.0,1357.0,0.0,13.0,430.0,7.05,0.3,2.3000000000000003,7.4,3.87,5037.0,LAKE,0,0.9999421458770075,1.6436295276392972e-15,5.785412299074674e-05
0.4484555660675536,-2.19040847600871,1.0077105785961424,1.117800798300721,-1.3930922756402655,1.1752700146016823,43.0,25.0,8.0,35.0,1218.0,10.0,11.0,540.0,1.6,0.3,2.3000000000000003,7.0,8.22,4234.0,LAKE,0,0.999808008658414,3.9174975797605453e-16,0.00019199134158597557
1.816850171171332,-2.8141074159771575,0.0141422323709613,0.0724968413394055,-0.8097319058439566,0.4871227900631626,41.0,25.0,22.0,30.0,1738.0,5.0,14.0,540.0,3.2,0.3,2.3000000000000003,7.0,12.02,5050.0,LAKE,0,0.9999899567864023,4.085956151803222e-24,1.004321359809113e-05
0.6659636979438186,-2.4174732648947876,0.7888738966839638,0.963389754756653,-1.2554092014197196,1.268308885892883,41.0,25.0,10.0,34.0,1622.0,9.0,12.0,540.0,1.0,0.3,2.3000000000000003,7.1,10.15,5131.0,LAKE,0,0.9999180562247546,5.002822820613135e-19,8.19437752457554e-05
2.0480788537287484,-2.9973767343425326,-0.4749641132431541,-0.3987368758004274,-0.7989013194204792,0.6307753734288355,43.0,25.0,18.0,28.0,1609.0,3.0,17.0,540.0,4.0,0.3,2.3000000000000003,7.0,14.855000000000002,5042.0,LAKE,0,0.9999954724516182,4.21070079769065e-29,4.527548381962948e-06
-0.0019140983484144,-1.224970264917807,-1.322572615321858,-0.4680568470896318,1.0397204887458409,-0.8264734087020202,14.0,22.0,18.0,24.0,625.0,2.0,12.0,350.0,3.0,0.3,0.86,7.6,2.02,5031.0,LAKE,0,0.9922998626525293,0.006801640879217396,0.0008984964682532156
1.1808893485704464,-2.2998744752288554,-0.2049816377971956,0.377322031888338,-0.6338464344821324,0.2184290992622974,46.0,25.0,20.0,30.0,1700.0,5.0,5.0,540.0,2.6,0.3,2.3000000000000003,7.0,5.2,3076.0,POND,0,0.9999155114120085,5.976430383799273e-15,8.448858798574727e-05
3.468332364756193,-3.3112061275089597,0.7404893428530228,-2.103173239005946,-1.7294108042231675,-1.831796077902186,17.0,18.0,35.8,26.0,3294.5,8.0,9.0,540.0,7.05,0.3,2.3000000000000003,5.800000000000001,14.855000000000002,2347.0,POND,0,0.9999992496401999,2.3195886445360183e-36,7.503597993081304e-07
2.2015435992724854,-2.83794776380372,-1.178737360624294,-0.4694986530357662,0.4420127143264313,-0.015517064367329,38.0,26.0,18.0,26.0,1396.0,0.0,38.0,540.0,7.05,0.3,2.3000000000000003,7.2,7.8,4700.0,POND,0,0.999971196338456,1.1502706748098647e-20,2.880366154387989e-05
-1.1864439770228628,-0.6675789018262139,-1.3397426571852618,0.9884033128034966,0.9515431025011348,0.1538160311617946,25.0,25.0,4.2,28.0,1133.0,3.0,2.0,220.0,1.2,4.0,0.32,7.7,2.8,2346.0,POND,1,0.25967584358532997,0.7395189804189799,0.0008051759956901638
0.7664451598020627,-2.298895354371276,-1.4742527986886238,0.5550795933401392,0.0332391381211496,1.4741452072594596,33.0,28.0,5.35,28.0,1024.0,0.0,33.0,1500.0,2.2,0.3,2.3000000000000003,7.6,7.2,4694.0,POND,0,0.9999004374810478,1.6774973454917e-16,9.956251895161582e-05
0.3856413724014169,-1.7592497361457442,0.0618949660278318,0.3836553351759476,-1.3379444198217565,0.4988629173664851,39.0,24.0,12.0,31.0,955.0,7.0,4.0,430.0,2.0,1.2,2.0,6.8,6.82,2357.0,POND,0,0.999607047019869,4.271336085561964e-12,0.0003929529758598454
2.3820127808335343,-3.522015472093891,1.8961841064004157,0.4474744872388521,-0.0233994045624169,0.3868258598999387,49.0,24.0,21.0,35.0,2169.0,11.0,15.0,920.0,7.05,0.3,2.3000000000000003,7.2,14.15,5129.0,POND,0,0.9999981891991715,1.6304906513933774e-28,1.810800828539033e-06
2.187594161154577,-2.848676949661475,1.2867678379670044,-0.9109084379619486,-0.6141221266260507,-0.7697396895130855,38.0,20.0,34.0,30.0,1742.0,10.0,11.0,540.0,6.0,0.3,2.3000000000000003,6.7,9.93,5119.0,POND,0,0.9999931948638736,4.4617495538443635e-23,6.8051361266793935e-06
0.5639061547783285,-1.8740301143602387,-0.0891964962145381,0.497466342354523,-0.3046170886824783,0.0331695676574563,40.0,24.0,20.0,30.0,1484.0,6.0,6.0,540.0,1.6,0.3,1.82,7.2,4.0,3077.0,POND,0,0.9996356764505191,7.923732781647489e-09,0.0003643156257478423
-1.009794136602746,-1.162982205695824,-2.0054810644132304,0.2840015850181204,1.7841247566804594,0.7633317764415803,2.0,25.0,2.3,25.0,460.0,0.0,2.0,39.0,2.3,2.6,1.06,8.2,1.06,4222.0,POND,0,0.8949277686828947,0.10267928475078222,0.002392946566322809
1.3168218055231655,-2.683691730985338,-0.5335644269333709,-0.3383824755950146,-1.5017397079771622,1.033273112048728,33.0,24.0,12.0,28.0,1875.0,4.0,11.0,540.0,1.0,0.3,2.3000000000000003,6.9,14.855000000000002,5118.0,POND,0,0.9999901277053282,3.006068146872014e-28,9.872294671738637e-06
1.5277874504460378,-2.4959968831084134,0.3999446648435689,0.6674292796995724,-0.8719452392946607,-0.0424462326107612,43.0,25.0,22.0,32.0,2312.0,7.0,4.0,540.0,3.0,0.3,2.3000000000000003,6.8,5.8,5127.0,POND,0,0.9999482648516133,1.683874385799075e-16,5.1735148386928306e-05
-0.4891346726905627,-1.2830494762457822,-0.4636089605005424,-0.0643955571499186,-0.3296685277018164,0.4565776849987332,34.0,22.0,9.0,28.0,758.0,6.0,8.0,540.0,1.1,2.2,1.2,7.3,7.6,4675.0,POND,0,0.9989073603999127,6.126908234592784e-06,0.0010865126918529796
2.011790671891299,-3.300993471915239,1.66614098126672,0.667015237547264,-0.198568894994001,0.2395617550678,33.0,24.0,10.0,35.0,2803.0,11.0,21.0,540.0,7.05,0.3,2.3000000000000003,7.0,10.4,5122.0,POND,0,0.9999925959755006,1.0281571502235392e-23,7.404024499107066e-06
1.3228386408705457,-2.257392109247871,0.6117558140792049,0.3857645908733591,-1.2709324644526732,0.0227126187344848,40.0,24.0,24.0,32.0,1501.0,8.0,14.0,540.0,2.8,0.3,2.3000000000000003,6.7,6.8,5125.0,POND,0,0.9999187771054079,2.2543680289876993e-16,8.122289459194698e-05
2.4186120857939826,-3.198337144013546,-0.3354009172409172,-0.2940262176123781,-0.3422948136131135,0.3780974462166299,47.0,25.0,32.0,28.0,2192.0,3.0,14.0,920.0,2.8,0.3,2.3000000000000003,7.2,14.6,5111.0,POND,0,0.9999967180920577,4.691435298043733e-29,3.2819079419442124e-06
1.938714201750218,-2.904301161811474,0.5717512009120995,0.1788901722201559,-0.206578746284658,-0.0122731748646265,70.0,24.0,28.0,31.0,2252.0,7.0,10.0,540.0,4.0,0.3,2.3000000000000003,7.1,8.8,2344.0,POND,0,0.9999895182123173,7.397490547321506e-21,1.0481787682616278e-05
1.580904428175301,-2.899613074176289,1.3756720218178378,0.8684137837746428,-2.1341406454879595,0.6744461891736853,47.0,24.0,11.0,35.0,3294.5,11.0,12.0,920.0,1.2,0.3,2.2,6.5,14.855000000000002,5130.0,POND,0,0.9999754980873652,1.2059087852606008e-26,2.4501912635640798e-05
1.7519944897497346,-2.841840287179235,0.4079737669549604,0.6374366447167779,-0.2694493629157384,0.5675235834210863,46.0,26.0,28.0,32.0,1618.0,6.0,8.0,540.0,3.0,0.3,2.3000000000000003,7.3,10.2,2359.0,POND,0,0.9999843977979378,9.82612064490419e-21,1.560220206253038e-05
1.462224530542999,-1.9057747271216436,-0.0176046237335464,0.7079659884251961,0.1544480648111924,-1.1780768911655992,48.0,25.0,35.8,30.0,1784.0,5.0,12.0,540.0,3.0,0.3,1.2,7.1,4.8,3078.0,POND,0,0.999880187116451,7.273793573627119e-09,0.0001198056097551639
1.7691874745604712,-2.68704919513203,-0.0478206789670576,-0.1883915988673604,-0.4686329710601772,0.0700282114040649,47.0,24.0,24.0,29.0,1731.0,5.0,14.0,540.0,4.0,0.3,2.3000000000000003,7.0,8.98,5115.0,POND,0,0.9999818474312471,1.4994887832485086e-20,1.815256875313196e-05
0.4831589266401567,-1.4621807836345957,-0.6530388493472622,0.6838082950826689,-0.4715192753243122,-0.4981115513325023,120.0,25.0,14.0,29.0,1438.0,4.0,6.0,540.0,2.0,0.3,1.1,7.0,4.92,3075.0,POND,0,0.9989776911435454,2.1882028563913917e-05,0.0010004268278908828
0.1551929444619114,-2.435787271559271,1.1595395689830106,-0.5164684596975809,-1.025630664246934,1.652634940781611,11.0,20.0,6.0,32.0,1708.0,12.0,4.0,70.0,3.2,5.0,2.3000000000000003,7.0,14.855000000000002,4231.0,POND,0,0.9999776085450045,7.306903027712198e-24,2.2391454995267367e-05
2.225060119679433,-3.249777332999491,-0.127260509613496,0.2588581944662273,0.5960271290485327,0.0202798882094785,14.0,25.0,35.8,29.0,3294.5,4.0,2.0,430.0,2.2,0.3,2.3000000000000003,7.5,8.6,2345.0,POND,0,0.9999873152782671,1.6911597163520233e-21,1.2684721732575836e-05
